,00:00:00,01:00:00,02:00:00,03:00:00,04:00:00,05:00:00,06:00:00,07:00:00,08:00:00,09:00:00,10:00:00,11:00:00,12:00:00,13:00:00,14:00:00,15:00:00,16:00:00,17:00:00,18:00:00,19:00:00,20:00:00,21:00:00,22:00:00,23:00:00
2019-10-01,144,1,,288,137,144,16,0,153,313,153,144,16,144,,,,17,41,41,,1,1,9
2019-10-02,0,,,,,,,,,,1,1,1,,,,,16,,,16,16,,16
2019-10-03,16,24,,,0,,17,17,1,262,6,2,4,,,,,,16,16,16,16,16,24
2019-10-04,24,1,16,,1,2,6,2,6,8,1,0,1,0,,24,24,,25,17,17,33,24,8
2019-10-05,24,24,176,,,,,,,,,,,,,,,,,,,,,
2019-10-06,,,,,,,294,294,294,294,358,294,358,294,19,18,18,6,6,6,6,155,2,147
2019-10-07,147,,,,,,,,,,,,,,,,,,,,2,6,0,1
2019-10-08,1,0,,6,294,6,0,294,262,358,1,294,358,293,,,146,19,2,1,,144,144,19
2019-10-09,17,,,,,,,,,,,,,,,6,6,6,37,294,5,0,0,294
2019-10-10,6,6,,358,358,358,292,292,294,292,486,294,294,292,6,38,294,358,358,358,6,6,294,294
2019-10-11,6,,,294,358,294,294,292,292,358,358,358,358,294,,294,294,358,262,294,4,6,54,1
2019-10-12,37,6,,358,358,294,294,358,358,358,292,292,292,,,,,,,,,,,
2019-10-13,,,,,,,358,,294,294,294,358,358,358,,6,6,,6,6,154,18,18,128
2019-10-14,154,2,,,,,,,,,,,,,,,,,,,,,,
2019-10-15,,,,,,,,6,4,9,1,1,6,294,,17,,,,1,0,6,19,144
2019-10-16,6,,,,,,,,,,,,,,,,,,,262,294,294,294,294
2019-10-17,294,294,,,,358,294,19,294,294,292,358,292,6,,,,6,6,,6,4,4,6
2019-10-18,4,,,,38,294,6,6,4,6,6,294,294,,6,1,1,9,1,4,70,17,0,0
2019-10-19,16,1,,,,292,358,294,294,294,294,358,358,,,294,262,262,,4,,4,4,262
2019-10-20,294,294,294,,,,,,358,358,356,358,292,294,294,358,294,294,262,294,294,294,358,358
2019-10-21,358,294,294,,,,,,,,,,,,,,,,,,,,,
2019-10-22,,,,,358,,358,358,358,358,358,294,358,358,,,294,,,,,294,358,
2019-10-23,358,,,,,,,,,,,,,,,,,,,,,,,
2019-10-24,,,,,,292,358,358,358,358,358,358,358,358,,36,36,294,326,358,358,358,358,294
2019-10-25,6,,,,,,,,,,,,,,,,,,358,,,294,294,292
2019-10-26,292,,,,,,,358,358,358,294,358,292,292,294,294,,,294,294,294,294,294,294
2019-10-27,294,,,,,,,,358,294,292,292,294,294,,294,294,294,358,358,358,294,294,358
2019-10-28,294,292,,,,358,358,358,294,358,310,294,294,,,,,,,,,,,6
2019-10-29,292,6,38,,,,,38,358,311,294,176,1,144,294,294,292,262,292,262,358,6,301,294
2019-10-30,294,294,,,,,,,,,,,,,,,,,,,,,,
2019-10-31,,,,,294,358,358,358,358,358,358,358,358,358,,,,,294,358,358,358,294,294
2019-11-01,358,,,,,,,,,,,,,,,,,294,,294,294,294,294,294
2019-11-02,294,294,358,358,294,294,358,294,358,293,292,294,294,292,,,,36,6,6,6,6,294,294
2019-11-03,294,,,,,,,,49,294,294,294,294,,,152,,,152,146,152,152,152,152
2019-11-04,18,152,,,,,,292,292,292,294,294,150,,,294,,,,,36,36,,38
2019-11-05,38,38,294,,,,,,,294,358,294,358,358,0,6,6,2,17,17,6,16,24,155
2019-11-06,147,24,,,,,,,,,,,,,,,,,,,,,,
2019-11-07,,,,,24,24,24,16,16,16,9,24,1,24,152,152,144,144,24,16,176,16,8,9
2019-11-08,16,,,,,,,,,,,,,,,,,,,,,,,
2019-11-09,,,,,,,,356,0,0,292,294,358,358,,,,,152,19,19,,,
2019-11-10,25,,,,,,,,,,,,,,,24,16,16,17,,2,0,0,2
2019-11-11,2,2,,,144,144,152,152,144,152,152,152,154,144,144,17,144,144,144,176,9,16,144,176
2019-11-12,24,,,,,4,292,292,292,4,16,4,292,144,,,144,144,144,144,144,144,144,144
2019-11-13,144,152,,,,,,,,,,358,294,,,,,,,,,,,
2019-11-14,,,,,,358,358,358,358,358,358,358,294,358,,294,294,294,358,294,294,358,294,358
2019-11-15,294,292,,,,,,,,,,,,,,,,,,,,,,
2019-11-16,,,,,,,,154,147,6,22,18,6,294,,146,,152,152,154,153,153,184,146
2019-11-17,146,,,,,,,,,,,,,,,,,,,,,,,144
2019-11-18,,18,,,358,,,294,294,358,358,294,358,358,,292,294,294,358,294,292,292,294,358
2019-11-19,294,,,,,,17,,294,294,17,6,294,,16,16,160,16,144,144,160,25,152,24
2019-11-20,147,16,,16,24,144,25,17,24,24,1,19,152,2,6,1,4,0,0,6,6,1,4,0
2019-11-21,0,1,6,,,,294,294,294,147,147,155,155,152,6,19,19,6,56,152,301,4,6,38
2019-11-22,292,2,,,,,,,,,,,,,,,,,,,,,,
2019-11-23,,,,,,,,294,294,358,358,358,358,358,,38,33,,,,,,,358
2019-11-24,358,,,,,,,,,,,,,,,,144,,,,,,,19
2019-11-25,19,146,,,,294,6,358,153,310,310,406,406,313,144,24,6,56,17,17,24,16,304,9
2019-11-26,304,,,,,,,,,,,,294,,38,294,294,294,358,294,358,294,6,294
2019-11-27,6,155,,,147,154,147,154,147,152,154,144,144,155,56,16,16,16,16,144,152,24,24,24
2019-11-28,56,,,,144,144,144,17,17,17,128,176,144,152,,,19,152,24,24,24,24,24,24
2019-11-29,16,16,,294,17,17,19,152,136,136,294,152,152,,,24,152,16,18,6,24,176,152,152
2019-11-30,144,24,1,292,292,293,294,358,358,4,292,293,324,324,294,358,294,358,358,358,358,358,294,4
2019-12-01,1,294,,,,,,,,,,,,,,,,,,,,,,
2019-12-02,,,,,,,358,358,358,294,358,358,294,294,,,,,292,294,294,,294,294
2019-12-03,294,,,,,,,,,,,,,,,292,,,,294,294,,294,
2019-12-04,294,294,,,,144,,,144,144,,,152,152,,,,,24,24,24,56,24,24
2019-12-05,16,,,,138,,144,144,144,152,144,144,128,,38,294,294,294,294,294,260,294,358,38
2019-12-06,6,147,,,,294,358,294,358,358,358,294,294,,,,,,,,,,294,38
2019-12-07,294,55,294,,,,,37,37,37,17,184,152,24,,6,294,294,38,38,,294,294,294
2019-12-08,1,294,,,,,,,,,,,,,,,,,,,,,,
2019-12-09,,,,1,1,1,9,25,152,144,144,144,152,16,,,,48,56,,,432,432,
2019-12-10,288,,,,,,,,,,,,,,,,,,,,,,,
2019-12-11,,,,,,358,,358,358,356,294,294,358,292,17,294,6,152,294,147,294,294,294,294
2019-12-12,294,,,,,,,,,,,,,,,294,294,,294,294,294,294,294,294
2019-12-13,358,294,294,,358,294,294,294,294,294,293,294,438,292,,294,294,294,294,294,6,6,292,6
2019-12-14,4,,,,,,294,294,358,294,356,294,294,358,294,294,293,293,294,294,292,358,294,293
2019-12-15,313,313,,,,358,358,294,292,358,294,358,292,,,,,4,4,36,36,53,294,294
2019-12-16,,38,294,,294,294,292,292,358,358,358,358,294,358,,294,294,294,294,358,294,294,293,2
2019-12-17,6,4,,,,,,,,,,,,,,,,,,,,,,
2019-12-18,,,,,358,358,358,358,358,358,294,294,358,292,,,358,294,294,358,358,358,294,294
2019-12-19,358,,,,,,,,,,,,,,,,,,,,,,,
2019-12-20,,49,,,,358,358,294,294,358,358,6,294,356,,294,294,294,,,,294,294,358
2019-12-21,294,,,,,,,292,,,294,358,358,,294,,294,294,,,294,294,,358
2019-12-22,358,,,,,,,,294,,294,294,294,,,,,,,,128,128,128,
2019-12-23,128,128,,,,,155,,152,147,152,144,144,144,,,154,,146,,154,152,154,22
2019-12-24,128,144,,,,,,,,,,,,,,,,,,,,,,
2019-12-25,,,,,292,292,358,292,294,294,292,292,1,292,,294,294,38,294,6,262,294,6,
2019-12-26,6,,,,,,,,,,,,,,,,,,,294,294,294,294,294
2019-12-27,294,294,,358,358,358,292,292,358,292,301,358,292,294,,18,24,24,18,18,16,147,147,154
2019-12-28,152,,,,,,,,,,,,,,0,6,1,6,6,6,6,292,4,4
2019-12-29,6,38,262,292,292,358,358,356,358,294,292,293,358,293,294,294,294,294,294,294,294,294,294,294
2019-12-30,358,,,,,,,,,,294,294,294,294,294,,,358,358,292,292,294,294,358
2019-12-31,358,358,,,,,294,358,292,292,294,294,292,,,,,,,,,,,
2020-01-01,,,,,292,,,294,294,294,294,358,358,294,294,294,292,292,294,294,294,294,294,294
2020-01-02,294,294,,,,,,,,,,,,,,,,,,,,,,
2020-01-03,,,,294,292,292,294,358,294,6,358,294,294,358,292,294,,294,358,358,294,292,294,294
2020-01-04,294,,,,,,,,,,,,,,,,,,,294,,,,
2020-01-05,,,,,,,,294,294,294,294,358,,292,,,,,294,,,294,,294
2020-01-06,358,,,,,,,,,,,,,,,294,294,358,294,358,294,294,486,358
2020-01-07,294,292,,,,294,292,292,358,358,294,358,292,,,,,,,358,294,294,294,294
2020-01-08,294,294,294,,,294,294,358,358,294,294,292,294,358,,294,310,6,294,294,310,38,38,147
2020-01-09,147,294,,,,,,,,,,,,,,,,,,,,,,
2020-01-10,,,,,1,2,1,16,9,24,37,294,292,1,19,17,57,294,294,38,38,37,37,38
2020-01-11,55,,,,,,,,,,,,,,,,,,,,,,,
2020-01-12,,,,,294,294,294,358,294,294,358,358,294,294,38,,294,294,22,18,18,50,38,36
2020-01-13,19,,,,,,,,,,,,,,,294,294,294,292,358,358,294,,292
2020-01-14,292,292,,294,,,,358,358,294,294,301,292,293,294,294,294,,294,358,,294,294,294
2020-01-15,294,,,,,,,,,,152,152,152,24,,,,176,144,144,144,144,144,144
2020-01-16,144,144,,,144,144,144,152,144,144,154,154,144,,,,,,,,,,,
2020-01-17,25,144,144,,,,155,152,144,147,144,24,25,152,294,294,294,6,6,326,294,6,294,294
2020-01-18,294,326,,,,,,,,,,,,,,,,,,,,,,
2020-01-19,,,294,358,358,294,292,358,358,356,358,358,294,294,,6,294,36,358,358,294,326,294,70
2020-01-20,294,,,,,,,,,,,,,,,,,6,0,2,2,17,0,17
2020-01-21,19,17,,1,1,6,16,24,17,24,17,17,358,25,,144,,144,16,,16,16,24,16
2020-01-22,16,,,,36,6,2,36,6,6,24,24,17,,294,292,38,6,6,6,6,294,4,1
2020-01-23,294,294,,,,,294,294,292,358,294,38,294,,,,294,,,294,294,,294,294
2020-01-24,294,294,,,,,,,292,292,,358,294,294,,294,,36,36,294,294,358,,358
2020-01-25,294,294,,,,,,,,,,,,,,,,,,,,,,
2020-01-26,,,,,,,294,294,292,358,358,358,422,358,294,294,294,37,294,294,358,294,294,294
2020-01-27,358,,,,,,,,,,,,,,,,0,1,56,56,1,0,38,2
2020-01-28,38,17,,294,292,294,358,358,294,358,294,358,294,358,294,294,294,294,294,294,294,294,294,294
2020-01-29,294,,,,,,,,,,,,,,,,,36,294,294,294,294,294,294
2020-01-30,358,36,294,294,294,358,293,294,358,294,176,294,54,49,,38,294,294,,6,6,6,38,6
2020-01-31,294,,,,294,294,294,358,294,292,292,294,358,310,294,294,294,294,294,294,294,294,294,294
2020-02-01,294,293,,,,,358,,358,294,358,358,292,,,,,,,,,,,
2020-02-02,,,,,,,,,,19,,152,152,22,16,24,16,16,24,24,16,24,16,24
2020-02-03,144,6,,,,,,,,,,,,,,,,,,,,,,
2020-02-04,,,,,294,294,293,293,1,294,6,4,17,6,154,147,147,17,152,146,18,128,144,146
2020-02-05,144,,,,,,,,,,,,,,,,,,4,6,6,4,6,6
2020-02-06,6,18,,,294,294,294,294,37,356,294,293,358,292,19,147,176,176,147,147,6,292,18,147
2020-02-07,310,,,292,152,152,152,6,294,294,294,294,294,,292,38,6,6,155,6,6,6,146,19
2020-02-08,147,128,,,,294,358,358,358,358,358,358,294,,294,294,,,294,294,294,294,294,294
2020-02-09,294,38,294,,,,,358,294,358,294,294,294,294,54,294,294,294,294,305,305,294,358,294
2020-02-10,6,294,,,,,,,,,,,,,,,,,,,,,,
2020-02-11,,,,,,144,16,24,24,24,16,24,1,16,9,24,19,144,144,16,154,24,136,152
2020-02-12,24,,,,,,,,,,,,,,,,6,294,294,294,294,294,,
2020-02-13,,,,,294,,358,358,358,292,301,294,358,358,,,294,,,294,294,294,294,294
2020-02-14,294,,,,,,,,,,,,,,,38,38,38,53,294,6,294,294,38
2020-02-15,6,38,,,356,,,294,294,294,294,294,260,293,294,294,294,294,,294,294,294,294,294
2020-02-16,294,,,,,,294,358,358,294,294,294,294,294,38,294,294,51,294,293,358,294,358,294
2020-02-17,294,294,,,,,,,,,,,,,,,,,,,,,,
2020-02-18,,,,,,,292,358,,358,292,6,294,294,6,18,144,144,54,144,128,128,154,144
2020-02-19,128,147,,,,,,,,,,,,,,,,,,,,,,
2020-02-20,,,,,358,358,358,292,358,294,292,0,294,358,294,294,294,6,18,19,17,0,17,24
2020-02-21,1,,,,,,,,,,,,,,,,,,,24,152,152,,144
2020-02-22,144,24,,,,,144,144,144,146,144,144,144,144,,,,2,,,2,6,1,1
2020-02-23,6,,,,17,24,24,176,432,144,144,17,154,154,294,294,294,6,294,294,294,38,6,6
2020-02-24,292,262,,294,358,358,358,358,292,294,294,294,294,,294,294,294,294,262,294,294,294,294,294
2020-02-25,358,358,,,,292,,294,358,358,358,358,358,358,294,294,294,294,358,358,486,294,294,294
2020-02-26,294,294,292,,,,,,,,,,,,,,,,,,,,,
2020-02-27,,,,,,,,358,294,292,358,358,358,358,294,36,294,294,,294,294,294,294,37
2020-02-28,37,,,,,,,,,,,,,,,,,,,,,,,
2020-02-29,,,,294,294,294,6,294,17,24,6,16,25,25,24,24,24,24,6,5,16,16,16,17
2020-03-01,48,,,,,,,,,,,,,,,144,144,144,128,176,176,130,128,144
2020-03-02,19,144,,,,16,24,24,24,24,144,152,144,9,,0,16,16,,,16,16,24,144
2020-03-03,16,144,17,,,,,48,24,24,16,24,48,48,,17,17,9,313,16,288,17,304,1
2020-03-04,9,8,,,,,,,,,,,,,,,,,,,,,4,1
2020-03-05,1,4,19,,,,294,,294,,294,294,294,294,,6,6,6,38,294,54,6,326,358
2020-03-06,150,310,,,,,,,,,,,,,,,,,,,,,,
2020-03-07,,,358,358,358,358,294,294,292,294,292,294,293,358,,6,,,6,38,4,6,4,6
2020-03-08,6,,,,,,,,,,,,,,,,,144,16,144,16,56,0,0
2020-03-09,16,16,17,,,144,144,54,49,6,6,6,147,294,,6,,6,4,2,16,18,6,19
2020-03-10,6,,,,18,,6,6,,38,38,6,294,6,,144,,144,144,144,144,,144,144
2020-03-11,144,144,,,,16,,,16,19,144,144,144,,,17,16,19,19,,16,19,18,18
2020-03-12,,,152,,,152,176,176,176,144,152,176,176,144,,144,152,152,144,25,152,17,24,144
2020-03-13,144,144,,,,,,,,,,,,,,,,,,,,,,
2020-03-14,,,,,17,,,38,38,6,6,152,144,17,,,294,6,262,294,294,358,6,36
2020-03-15,294,,,,,,,,,,,,,,,,,,,146,184,184,,144
2020-03-16,144,,,,152,,146,19,154,154,19,22,51,358,,294,358,358,,358,358,294,294,
2020-03-17,294,,,,,,,,,,,,,,,17,,145,,57,,432,25,25
2020-03-18,144,176,,,,152,146,144,19,301,6,144,57,144,16,33,4,1,25,16,17,0,0,6
2020-03-19,0,16,152,,36,294,294,294,358,294,292,294,294,294,17,294,146,294,294,294,294,294,294,6
2020-03-20,292,294,,,,,,,,,,,,,,,,,,,,,,
2020-03-21,,,,,152,16,147,147,22,176,55,155,24,293,294,36,358,294,294,294,390,294,294,294
2020-03-22,294,294,,,,,,,,,,,,,,,,,,,,,,
2020-03-23,,,,294,,,294,294,326,51,293,17,1,9,38,6,6,6,38,6,6,130,358,147
2020-03-24,176,,,,,,,,,,,,,,,,294,294,,294,294,294,358,294
2020-03-25,294,294,,,56,51,22,22,54,152,6,144,128,144,,294,4,294,294,6,262,6,4,4
2020-03-26,6,,,,,138,146,146,146,19,19,146,128,128,147,144,144,154,16,25,25,176,154,25
2020-03-27,48,24,,,,,,128,48,24,17,16,24,24,144,502,128,144,294,6,38,144,144,144
2020-03-28,152,152,176,,,,294,358,358,294,294,294,294,294,294,294,358,294,,294,358,294,294,358
2020-03-29,294,294,,,,,,,,,,,,,,,,,,,,,,
2020-03-30,,,,130,152,24,154,152,152,24,9,17,24,24,54,294,358,358,294,326,454,454,262,358
2020-03-31,358,,,,,,,,,,,,,,,,,,,2,,,,
2020-04-01,,,,,,1,1,9,8,37,24,16,56,25,152,144,144,144,18,17,146,19,49,17
2020-04-02,19,,,,,,,,,,,,,,,294,294,294,36,294,292,38,294,294
2020-04-03,6,292,294,358,294,294,358,292,292,292,358,292,356,356,155,176,144,144,144,144,144,,,128
2020-04-04,154,155,144,,,,,147,16,294,18,18,16,358,,294,294,6,6,294,294,294,6,6
2020-04-05,6,294,,,,,,,,,,,,,,,,,,,,,,
2020-04-06,,,4,,,9,9,24,2,18,24,9,0,33,,144,128,144,144,130,128,128,130,130
2020-04-07,128,128,,,,,,,,,,,,,,,,,,,,,,
2020-04-08,,,,,294,294,294,358,356,356,0,292,358,301,,6,6,18,17,6,146,131,6,6
2020-04-09,6,,,,,,,,,,,,,,,,0,4,4,,6,6,6,6
2020-04-10,6,6,294,,,,,294,294,358,294,292,294,358,,294,358,294,294,294,294,358,262,38
2020-04-11,294,,,,292,,294,294,294,294,294,294,294,294,294,294,294,294,294,6,294,6,6,358
2020-04-12,294,358,,19,49,6,17,294,6,358,294,294,292,6,38,4,6,0,6,4,17,36,17,18
2020-04-13,17,19,2,,,,294,294,358,292,294,24,294,294,294,294,294,294,6,294,18,262,38,294
2020-04-14,358,358,,,,,,,,,,,,,,,,,,,,,,
2020-04-15,,,24,1,292,294,326,292,292,297,1,6,297,438,,294,358,358,358,294,38,6,358,294
2020-04-16,294,,,,,,,,,,,,,,,,,294,294,294,294,294,294,294
2020-04-17,294,294,,,24,18,18,8,8,24,18,16,154,144,,6,6,2,2,4,4,294,294,326
2020-04-18,,,,,,,,,,,,,,,,38,6,6,294,4,4,22,22,144
2020-04-19,146,146,,294,294,294,358,294,294,294,293,292,56,25,38,294,6,262,6,6,294,6,38,38
2020-04-20,38,38,6,,,144,144,144,146,144,152,144,144,144,,6,17,17,6,6,5,6,6,6
2020-04-21,6,6,,,,,,,,,,,,,,,,,,294,6,38,6,6
2020-04-22,6,38,6,,294,294,294,49,358,292,294,292,294,292,294,294,294,294,4,38,36,38,262,294
2020-04-23,294,152,,,,,,,,,,,,,,,,,,,,,,
2020-04-24,,,,358,358,358,294,294,294,358,294,294,294,439,,6,358,358,294,358,358,6,326,294
2020-04-25,294,,,,,,,,,,,,,,,,,6,6,6,6,6,4,6
2020-04-26,70,70,,358,294,292,293,292,294,292,294,260,317,293,,6,4,326,38,4,4,6,262,6
2020-04-27,326,,,,,,294,294,294,294,294,294,294,294,160,18,128,138,128,128,146,128,128,138
2020-04-28,130,128,,294,294,294,358,294,294,292,294,294,292,,294,6,262,6,6,6,6,6,18,6
2020-04-29,6,262,6,,294,294,294,294,292,294,294,294,294,294,6,6,4,6,6,6,6,6,2,1
2020-04-30,1,4,294,,,,,,,,,,,,,,,,,,,,,
2020-05-01,,,,,,,,294,38,19,294,154,153,294,19,6,6,147,128,154,176,19,130,130
2020-05-02,16,,,,,,,,,,,,,,,,,4,6,6,6,6,6,6
2020-05-03,6,6,,294,294,294,358,294,294,358,294,294,358,358,,262,4,4,6,4,262,6,6,6
2020-05-04,6,,,,,,,,,,,,,,,294,358,326,326,294,358,358,358,294
2020-05-05,38,358,,,,294,294,294,358,358,294,301,358,294,,6,6,4,6,6,6,6,6,6
2020-05-06,6,6,4,,,294,294,294,294,292,294,294,292,292,,,6,6,6,6,6,4,4,4
2020-05-07,4,6,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,,,,,294,294,22,154,144,144,144,144,152,144,326,154,147,6,294,6,326,4,150,150
2020-05-09,294,152,,,,,,,,,,,,,,,,,,,,,,
2020-05-10,,,4,,176,176,155,155,19,19,152,152,294,152,,0,6,6,6,176,144,144,144,176
2020-05-11,17,,,,,,,,,,,,,,,,,128,24,24,,128,0,0
2020-05-12,128,128,,,294,358,292,294,294,358,292,292,358,294,,6,38,38,6,6,6,6,6,6
2020-05-13,6,,,,6,294,6,6,6,294,294,294,1,37,262,262,4,4,6,38,262,262,262,262
2020-05-14,326,6,,,294,294,294,358,294,294,294,294,294,,130,138,130,130,51,6,,6,146,146
2020-05-15,6,6,130,,153,154,154,152,144,154,154,154,155,147,294,262,262,326,262,6,262,358,262,262
2020-05-16,294,294,,,,,,,,,,,,,,,,,,,,,,
2020-05-17,,,,,,294,358,294,294,358,294,292,294,292,,38,326,326,,262,326,6,70,262
2020-05-18,326,,,,,,,,,,,,,,,,,,,6,6,,6,6
2020-05-19,6,6,17,294,294,292,292,6,293,292,294,4,4,294,,6,1,6,6,6,6,6,0,0
2020-05-20,0,,,,,,,,,,,,,,,262,262,262,294,294,326,262,262,326
2020-05-21,358,262,,,,293,358,358,358,358,358,294,358,292,262,294,358,294,294,294,294,294,294,294
2020-05-22,294,,,,,,,294,294,294,294,358,294,294,,358,358,358,326,294,294,294,294,358
2020-05-23,358,38,,,,294,292,292,294,292,292,292,294,,,,,,,,,,38,38
2020-05-24,6,4,6,,38,294,147,147,144,144,128,128,49,144,6,6,38,38,38,294,326,326,358,358
2020-05-25,262,6,,,,,,,,,,,,,,,,,,,,,,
2020-05-26,,,294,294,358,294,358,358,294,292,294,294,294,292,,,6,6,,6,6,70,6,2
2020-05-27,2,,,,,,,,,,,,,,,,4,4,4,4,6,6,6,262
2020-05-28,6,6,,,,,4,326,326,292,358,358,358,358,0,6,4,24,24,144,18,18,18,2
2020-05-29,0,,,,,6,,6,6,6,6,0,0,0,,4,1,1,1,0,0,1,1,1
2020-05-30,1,4,,294,292,36,294,292,292,294,292,292,292,,,6,0,0,4,0,0,1,0,0
2020-05-31,0,0,0,,294,358,294,294,38,358,294,358,294,292,4,4,6,6,6,6,6,6,1,4
2020-06-01,4,4,,,,,,,,,,,,,,,,,,,,,,
2020-06-02,,,,294,294,292,292,292,301,292,294,19,358,19,0,,6,6,6,,6,17,17,17
2020-06-03,17,,,,,,,,,,,,,,,,,0,0,,,0,0,
2020-06-04,,,,,,,358,294,358,294,358,358,,292,,,,,,,,24,18,18
2020-06-05,144,,,,,,,,,,,,,,,24,16,24,24,9,16,9,1,9
2020-06-06,73,73,,24,17,18,37,4,294,33,25,24,309,41,1,,16,16,0,0,1,0,2,2
2020-06-07,24,,,,,36,294,294,294,292,294,292,293,294,,262,262,292,326,358,6,262,326,326
2020-06-08,358,358,,,,358,294,294,294,294,292,292,292,,,,,,0,6,6,,,
2020-06-09,,,,292,294,294,358,292,292,358,292,292,358,292,294,358,294,294,358,358,358,358,358,294
2020-06-10,358,358,,,,,,,,,,,,,,,,,,,,,,
2020-06-11,,,,294,184,294,260,294,292,36,260,294,6,293,146,0,146,153,152,19,152,18,144,176
2020-06-12,144,,,,,,,,,,,,,,,,,17,17,17,16,24,17,16
2020-06-13,24,16,,17,36,33,294,294,294,294,294,37,294,4,,24,24,1,1,1,16,16,16,6
2020-06-14,6,,,,,152,,147,18,147,147,24,24,,16,2,6,2,0,0,0,0,1,0
2020-06-15,24,0,,,25,144,6,4,293,1,4,294,152,,,,128,152,1,16,0,16,0,1
2020-06-16,2,2,17,,,,144,17,38,38,2,9,19,19,,,130,130,,130,144,130,130,130
2020-06-17,130,152,0,,,,,,,,,,,,,,,,,,,,,
2020-06-18,,,,309,294,294,358,358,294,358,358,155,294,57,6,358,6,51,6,2,176,176,6,294
2020-06-19,70,,,,,,,,,,,,,,,,,6,,,,,,6
2020-06-20,262,294,,4,294,37,37,294,294,358,358,358,292,294,6,326,326,326,38,6,6,6,6,326
2020-06-21,326,,,,,,,,,,,,,,,6,6,6,6,6,294,4,4,6
2020-06-22,6,6,294,294,294,36,294,294,358,294,294,358,292,292,6,6,6,6,6,6,6,6,6,6
2020-06-23,6,,,,38,,38,,292,294,294,294,294,294,,1,6,6,6,1,146,6,6,6
