,00:00:00,01:00:00,02:00:00,03:00:00,04:00:00,05:00:00,06:00:00,07:00:00,08:00:00,09:00:00,10:00:00,11:00:00,12:00:00,13:00:00,14:00:00,15:00:00,16:00:00,17:00:00,18:00:00,19:00:00,20:00:00,21:00:00,22:00:00,23:00:00
2020-06-24,6,70,,2,19,38,19,154,154,144,154,154,144,,,,,,,,,17,16,24
2020-06-25,1,17,24,,,,144,144,24,24,152,130,152,16,,,,152,6,0,18,18,2,2
2020-06-26,2,24,,,,,,,,,,,,,,,,,,,,,,
2020-06-27,,,,294,294,292,294,326,262,294,294,294,294,19,1,152,146,6,1,19,18,152,155,144
2020-06-28,128,,,,,,,,,,,,,,,,24,2,18,24,24,17,24,24
2020-06-29,1,17,292,38,358,294,358,292,294,294,294,309,293,294,,6,6,6,6,6,1,4,4,37
2020-06-30,1,,,,,6,6,38,4,38,6,294,6,6,6,6,6,6,4,6,4,6,0,6
2020-07-01,6,4,,6,,294,294,294,294,6,358,38,294,,,,144,24,,152,24,24,144,16
2020-07-02,16,144,16,,,,,9,0,1,0,9,1,0,,17,17,17,17,24,2,18,17,17
2020-07-03,2,2,,,,,,,,,,,,,,,,,,,,,,
2020-07-04,,,,6,4,294,294,6,6,6,17,144,24,16,,,,2,25,24,152,6,6,152
2020-07-05,152,,,,,,,,,,,,,,,,,,,,,,,
2020-07-06,,,,,16,19,24,1,16,16,2,1,6,6,,,0,1,1,1,24,17,1,1
2020-07-07,25,,,,,,,,,,,,,,,,,,,1,1,24,24,1
2020-07-08,1,17,6,,294,292,9,24,16,17,17,19,293,294,,,,,,,,,0,
2020-07-09,6,,,,,292,294,294,6,294,294,294,358,326,,0,9,,19,6,6,6,6,2
2020-07-10,70,0,,,,,,6,6,36,36,36,17,,,,,,,,,,,
2020-07-11,0,0,1,,,358,36,6,294,294,294,292,292,294,0,2,6,18,0,0,6,4,4,4
2020-07-12,4,4,,,,,,,,,,,,,,,,,,,,,,
2020-07-13,,,262,16,16,24,17,9,9,24,8,25,144,16,,0,4,4,0,0,6,0,1,6
2020-07-14,147,,,,,,,,,,,,,,,,,1,1,,,1,1,1
2020-07-15,1,24,,25,24,153,73,24,24,144,0,24,24,144,,,17,0,,2,1,2,0,0
2020-07-16,1,,,,,,6,6,294,294,294,294,294,,24,128,128,128,,152,128,128,147,128
2020-07-17,128,128,,,,,24,144,144,153,6,2,0,,,0,0,,0,0,0,0,24,1
2020-07-18,1,24,24,,1,17,24,17,0,17,144,1,16,152,,,,,,154,152,17,6,18
2020-07-19,24,128,25,,,,,,,,,,,,,,,,,,,,,
2020-07-20,,,,6,6,1,38,1,0,24,24,41,1,1,,24,17,24,17,24,16,24,17,24
2020-07-21,24,,,,,,,,,,,,,,,,,,24,,,,16,16
2020-07-22,1,,,,,,24,6,24,24,25,24,24,17,,,,144,144,176,144,144,18,144
2020-07-23,18,,,,,,,,,,,,,,,,144,128,128,128,128,138,146,176
2020-07-24,128,144,,,,24,24,1,1,1,0,9,24,0,16,16,24,16,146,144,24,24,16,128
2020-07-25,16,,,,,,,,1,9,,1,16,24,,24,24,,24,144,24,24,144,24
2020-07-26,24,16,,,,,25,0,17,9,9,9,9,,,,,,,,,,,16
2020-07-27,24,24,24,,1,1,6,152,18,18,4,4,4,38,,17,2,154,17,17,25,2,2,24
2020-07-28,24,1,,,,,,,,,,,,,,,,,,,,,,
2020-07-29,,,,,,,,,,0,294,294,1,1,,24,,2,,18,19,2,128,
2020-07-30,144,,,,,,,,,,,,,,,,24,,17,17,1,18,17,2
2020-07-31,16,24,,6,6,358,358,358,294,294,294,4,292,294,,0,0,0,17,17,17,9,17,2
2020-08-01,1,,,,49,19,17,,146,,19,152,19,38,,17,144,2,16,16,144,1,1,128
2020-08-02,17,17,,,16,0,0,,16,16,9,16,144,,,,,,0,0,,0,0,1
2020-08-03,0,0,2,,1,17,1,24,24,24,19,6,24,24,,,,2,1,,6,1,0,0
2020-08-04,6,1,,,,,,,,,,,,,,,,,,,,,,
2020-08-05,,,,,6,294,184,184,292,294,6,326,54,6,1,6,6,6,,2,2,2,19,19
2020-08-06,17,,,,,,,,,,,,,,,,,19,,24,16,144,144,144
2020-08-07,144,144,,16,,,24,16,144,17,8,8,1,24,24,2,2,17,1,1,1,25,2,19
2020-08-08,152,,,,,,,,,,,,,,,,,,,,17,24,1,1
2020-08-09,16,16,,,19,16,17,19,19,16,144,25,2,6,,,,,,,,16,,16
2020-08-10,16,16,16,,,,6,262,6,6,38,6,6,6,,,2,,,,16,0,0,9
2020-08-11,9,9,,,,,6,38,38,294,,6,4,,,,,,,,,,,
2020-08-12,,,,,6,19,19,152,147,147,294,38,38,293,,6,,,6,0,0,1,1,6
2020-08-13,6,2,,,,,,,,,,,,,,,,,,,,,,
2020-08-14,,,,294,,,6,6,49,18,152,292,144,24,,17,,,6,6,6,6,0,0
2020-08-15,0,,,,,,,,,,,,,,,,,1,1,,0,,2,24
2020-08-16,24,24,2,16,16,16,16,2,16,16,24,16,144,144,16,17,16,24,16,16,24,0,0,0
2020-08-17,0,0,0,0,2,1,1,24,0,1,1,0,0,0,2,9,9,9,9,0,1,0,0,0
2020-08-18,0,1,0,1,25,1,1,1,25,16,16,24,24,24,8,8,25,25,24,16,16,16,152,19
2020-08-19,0,18,152,2,147,144,0,1,24,2,16,24,16,152,1,,128,0,25,147,144,0,1,24
2020-08-20,146,64,16,24,154,144,24,160,146,6,2,17,24,24,130,,16,16,16,0,144,2,2,128
2020-08-21,147,24,25,9,9,16,144,25,16,16,146,146,16,160,152,144,,1,16,16,17,144,24,9
2020-08-22,1,16,16,144,24,6,19,152,154,24,9,9,144,144,16,16,16,16,24,1,24,16,24,19
2020-08-23,147,24,147,1,17,8,1,17,154,24,16,152,16,16,24,16,16,24,1,19,24,24,144,19
2020-08-24,6,144,2,24,128,24,9,147,24,144,128,176,0,147,,16,8,16,144,,9,16,24,1
2020-08-25,19,6,24,16,16,16,144,6,24,24,16,16,16,144,16,16,128,,1,144,16,16,144,19
2020-08-26,6,144,24,146,176,24,64,128,1,25,24,16,128,16,17,24,154,0,6,144,2,24,16,16
2020-08-27,16,,152,147,147,24,19,25,16,25,24,16,24,16,24,128,144,1,147,16,16,24,24,1
2020-08-28,152,147,1,16,144,24,147,144,147,1,155,1,24,16,16,24,18,144,152,144,17,9,144,1
2020-08-29,9,1,144,144,176,1,9,9,144,128,144,146,147,154,,,,,,,16,144,154,144
2020-08-30,9,144,,,,144,9,9,24,,,,,,16,16,16,,,16,24,17,25,24
2020-08-31,25,16,,,,,144,1,1,128,,,,,,,0,24,24,16,24,9,9,17
2020-09-01,144,2,0,24,25,24,24,1,2,16,,,,,146,144,24,16,1,,,,,
2020-09-02,24,24,16,19,24,2,9,1,9,16,8,,,,,4,1,1,6,6,4,6,6,6
2020-09-03,6,4,,,,358,,,,294,326,292,294,,,,,,,,,2,2,2
2020-09-04,0,1,0,,,294,294,294,294,358,294,358,294,294,,326,326,326,326,262,70,36,292,6
2020-09-05,4,4,294,,,,,,,,,,,,,,,,,,,,,
2020-09-06,,,,,294,294,4,260,4,294,294,324,292,326,,,4,,6,,2,17,17,1
2020-09-07,1,,,,,,,,,,,,,,,,,,,,,,,
2020-09-08,,,,358,294,262,6,294,294,294,292,6,294,293,24,2,24,24,147,1,144,0,146,6
2020-09-09,154,,,,,,,,,,,,,,,9,0,1,25,25,152,24,24,24
2020-09-10,25,24,356,356,358,358,356,4,294,292,292,326,324,292,,,1,1,25,19,24,2,24,152
2020-09-11,24,,,,,358,262,358,358,6,292,358,6,,,,,,,,0,,0,0
2020-09-12,6,6,,,,,358,358,358,,294,294,,,,,,,,,,,,
2020-09-13,,,,,,154,144,144,144,152,144,152,144,144,,128,2,152,24,153,153,9,25,16
2020-09-14,9,9,,,,,,,,,,,,,,,,,,,,,,
2020-09-15,,,,,,294,4,326,326,294,358,6,6,294,,,,,1,,19,,18,1
2020-09-16,17,,,,,,,,,,,,,,,,,1,,,,24,17,17
2020-09-17,18,1,,294,358,294,358,358,358,358,294,358,358,294,,1,1,1,1,1,1,17,17,17
2020-09-18,0,,,,,,,294,294,294,294,294,6,326,24,24,24,24,1,24,2,2,2,16
2020-09-19,1,1,,358,358,294,294,358,358,294,358,292,292,,,,6,6,6,6,6,4,6,4
2020-09-20,4,4,0,,358,,294,294,294,358,358,294,358,358,4,6,6,6,4,4,6,6,4,6
2020-09-21,36,36,,,,,,,,,,,,,,,,,,,,,,
2020-09-22,,,,,,,294,,,294,294,358,358,358,4,,,262,,6,4,4,4,4
2020-09-23,262,,,,,,,,,,,,,,,,0,,4,,,6,6,
2020-09-24,,,,,,,,358,292,294,358,358,358,358,4,0,0,,6,4,6,6,6,6
2020-09-25,6,,,,,,,,,,,,,,,0,294,294,,6,,6,4,6
2020-09-26,6,6,292,,,294,294,294,294,358,294,358,294,358,,6,6,6,6,6,6,6,4,6
2020-09-27,6,,,,292,294,294,294,294,294,294,294,310,294,292,358,6,326,326,294,326,326,358,358
2020-09-28,70,2,294,301,301,301,294,356,292,292,294,358,358,,,,,,,,,,,
2020-09-29,,,,,,358,294,358,294,358,292,358,358,358,,,,,,294,294,294,294,358
2020-09-30,358,294,,,,,,,,,,,,,,,,,,,,,,
2020-10-01,,,,,,,358,292,292,358,358,262,358,294,326,294,294,358,358,358,294,294,326,294
2020-10-02,358,,,,,,,,,,,,,,,,,,,6,294,294,294,4
2020-10-03,4,4,,,358,,294,294,292,358,18,294,18,6,,4,,358,358,294,326,294,294,358
2020-10-04,358,,,294,294,358,358,358,358,294,294,,,,,6,,,294,294,70,70,36,36
2020-10-05,4,6,,358,,294,294,294,292,356,358,358,294,,,,,,294,38,6,294,294,38
2020-10-06,294,326,326,,,,,,,,,294,,,,,,,,,,294,358,358
2020-10-07,358,358,,,,,,,,,,,,,,,,,,,,,,
2020-10-08,,,,,294,,294,294,294,294,294,294,292,292,,,294,,294,358,294,294,358,358
2020-10-09,294,,,,,,,,,,,,,,,,,,,,,,,294
2020-10-10,294,,,,292,358,294,293,358,358,358,358,358,358,294,294,294,294,294,294,326,326,358,294
2020-10-11,358,,,,,,,,,,,,,,,4,4,38,262,262,6,6,262,6
2020-10-12,294,4,,292,,294,294,294,6,443,294,152,358,18,,,,,,326,294,294,294,294
2020-10-13,294,,,,,,,294,,294,294,294,294,,,,,,,,294,,,6
2020-10-14,358,292,,,,,,,358,358,358,358,292,,,,,,,,,,,
2020-10-15,,,,,292,,358,179,153,294,358,292,292,292,,358,358,292,292,358,294,292,292,22
2020-10-16,57,128,,,294,294,294,294,294,294,292,292,292,,,,,,,,,,,
2020-10-17,,,,,358,358,358,294,294,292,293,358,358,358,,294,294,358,294,358,358,4,292,292
2020-10-18,294,,,,,,,,,,,,,,,,,294,294,,294,294,,358
2020-10-19,294,294,,,294,,292,294,292,358,358,358,294,358,,,294,294,,294,294,,292,6
2020-10-20,6,,,,,294,,294,294,294,294,294,294,,294,358,,,294,358,294,294,294,294
2020-10-21,294,292,,,294,,,294,294,294,356,292,293,,,38,,,294,6,,262,,294
2020-10-22,,294,,,,,294,294,294,294,294,294,358,4,6,6,6,294,294,4,6,6,6,6
2020-10-23,292,294,,,,,,,,,,,,,,,,,,,,,,
2020-10-24,,,358,294,358,292,358,292,292,292,292,294,292,155,294,38,38,38,17,17,147,147,144,128
2020-10-25,128,,,,,,,,,,,,,,,,146,146,144,144,154,154,154,154
2020-10-26,144,144,,,0,25,9,41,9,9,0,9,265,304,,,,294,358,6,438,6,438,292
2020-10-27,502,,,,,,,,,,,,,,,1,1,1,,0,4,4,0,9
2020-10-28,1,9,,,1,0,0,36,260,4,4,37,0,25,,294,294,6,38,4,36,294,36,6
2020-10-29,6,,,,,358,358,358,294,358,358,292,358,294,,294,294,294,262,294,6,36,294,6
2020-10-30,292,358,,,294,,294,294,294,358,358,358,356,,,,,,,,,,,
2020-10-31,,,,,,,,,,17,440,186,186,294,,144,144,186,186,70,130,294,294,454
2020-11-01,326,144,,,,,,,,,,,,,,,,,,,,,,
2020-11-02,,,,358,358,358,293,358,326,49,24,17,16,16,,6,262,262,22,358,294,36,36,4
2020-11-03,6,,,,,,,,,,,,,,,,,,4,,294,,,
2020-11-04,4,4,,,,,,,358,,292,294,356,358,,0,,6,6,6,262,262,6,6
2020-11-05,326,,,,294,,294,358,358,294,358,358,358,,294,294,294,358,358,358,358,294,292,294
2020-11-06,292,292,,294,,358,292,294,294,292,293,292,301,36,6,,4,38,38,38,0,1,1,38
2020-11-07,4,6,6,,294,294,358,292,292,294,294,356,294,292,260,262,6,4,4,292,294,6,6,6
2020-11-08,6,4,1,,,,,,,,,,,,,,,,,,,,,
2020-11-09,,,,358,,292,358,292,358,294,6,4,0,4,310,294,38,294,294,358,358,6,294,422
2020-11-10,6,,,,,,,,,,,,,,,,,36,,294,,,294,
2020-11-11,,,,,,,,,294,294,358,294,292,294,,294,294,294,294,294,294,294,358,358
2020-11-12,294,,,,,,,,,,,,,,,18,,1,,294,294,294,294,294
2020-11-13,,2,,358,358,358,358,358,358,292,358,294,292,24,1,,6,6,,6,6,6,2,0
2020-11-14,0,,,,,,294,358,292,292,294,292,292,292,294,294,358,292,292,358,294,294,358,358
2020-11-15,358,358,,,,,356,292,358,358,358,292,292,,,,,,,,,,,
2020-11-16,,,,,,,,,358,,294,294,294,294,,,260,,,,358,358,6,294
2020-11-17,294,294,,,,,,,,,,,,,,,,,,,,,,
2020-11-18,,,292,358,358,,358,292,292,301,292,292,356,292,,,,,6,294,294,294,294,6
2020-11-19,6,,,,,,,,,,,,,,,,,,36,,,,,6
2020-11-20,4,4,,,,,,358,358,358,294,292,292,292,,6,,6,6,6,36,4,4,6
2020-11-21,6,,,,,,,,294,358,292,,294,,,,144,,154,130,6,19,0,18
2020-11-22,18,154,,,294,292,292,294,292,294,293,358,358,,6,25,2,4,1,152,17,147,152,144
2020-11-23,128,17,144,24,152,152,152,152,144,356,292,356,292,324,154,154,146,154,19,144,154,19,17,25
2020-11-24,0,144,,,,,,,,,,,,,,,,,,,,,,
2020-11-25,,,,,292,,,,294,294,293,292,294,358,294,358,358,,294,292,358,292,358,294
2020-11-26,294,,,,,,,,,,,,,,,,,,,,,,,
2020-11-27,,,,,,144,,49,292,49,49,152,152,144,,,294,294,292,358,294,358,294,358
2020-11-28,294,,,,,,,,,,,,,,,294,294,,,356,356,356,356,292
2020-11-29,294,294,,292,,,292,294,292,358,294,358,358,293,294,292,358,294,294,294,294,294,294,294
2020-11-30,294,,,,,,292,294,294,292,293,292,292,309,,,,294,,294,294,294,358,292
2020-12-01,358,292,,,,294,,292,294,358,358,356,358,,,,,,,,,,,
2020-12-02,,,,,,,,,358,294,293,294,294,358,4,294,358,294,294,38,358,294,358,356
2020-12-03,0,292,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,,,,,,,358,358,358,294,294,356,356,358,,292,358,294,358,358,358,294,358,294
2020-12-05,294,,,,,,,,,,,,,,,,,,,,,,,
2020-12-06,,,,292,,292,,,358,358,294,358,358,294,,36,,,358,,,36,36,292
2020-12-07,,,,,,,,,,,,,,,,18,,6,6,38,38,37,37,293
2020-12-08,293,147,,,292,,292,294,294,358,292,358,356,,,,,,,,,,,294
2020-12-09,294,,,,,,,,,294,358,4,294,292,292,,358,,33,358,294,358,294,292
2020-12-10,294,292,358,,,,,,,,,,,,,,,,,,,,,
2020-12-11,,,,292,292,358,358,292,356,17,292,358,310,294,294,358,294,294,294,358,292,294,294,292
2020-12-12,294,,,,,,,,,,,,,,,,,,,,38,294,294,18
2020-12-13,18,294,1,1,1,1,1,9,37,358,393,358,486,422,,294,,,294,294,294,294,294,358
2020-12-14,292,,,,,,,,,,,,,,,,,24,16,16,16,24,16,6
2020-12-15,6,19,,292,292,292,358,294,294,358,292,294,294,292,294,294,294,358,,294,358,358,294,294
2020-12-16,294,,,,,,292,,292,292,292,356,358,358,,292,292,292,292,294,294,294,358,294
2020-12-17,358,292,,,,,,293,293,292,358,292,292,,,,,,,,,,,
2020-12-18,292,294,294,,,,4,4,19,22,19,152,128,154,147,128,,130,128,144,152,154,38,154
2020-12-19,146,144,,,,,,,,,,,,,,,,,,,,,,
2020-12-20,,,,,297,,292,292,292,358,292,358,358,358,,,,294,358,294,292,294,358,294
2020-12-21,358,,,,,,,,,,,,,,,,,,,,17,,,
2020-12-22,,36,,,,,,,,292,358,293,301,358,,18,18,153,153,152,147,147,144,36
2020-12-23,24,,,,,293,,154,154,38,38,294,55,,292,292,292,294,294,294,294,294,358,22
2020-12-24,294,294,,,,,,301,292,294,292,358,358,,,,,,,154,152,,,18
2020-12-25,154,,24,,,,,,292,294,292,292,,294,,,,25,56,56,,432,432,
2020-12-26,152,25,,,,,,,,,,,,,,,,,,,,,,
2020-12-27,,,,,294,294,358,293,358,294,294,294,358,293,,292,,,292,358,294,294,358,358
2020-12-28,292,,,,,,,,,,,,,,,,,,,,,,,6
2020-12-29,294,294,,,,294,356,356,292,292,54,317,292,294,292,294,4,6,294,294,294,294,6,358
2020-12-30,6,,,,,,,,,,,,,,16,24,24,24,25,25,25,153,25,48
2020-12-31,0,184,,292,,,,358,294,292,294,294,294,358,,,,,,,,,,
2021-01-01,,,,,,,,,,294,294,294,358,358,,6,,,,,,1,17,294
2021-01-02,294,294,,,,,,294,294,358,326,294,292,,,,,,,,,,,
2021-01-03,,,,,,294,,294,294,358,358,294,358,358,,294,55,294,358,358,294,294,294,294
2021-01-04,294,358,,,,,,,,,,,,,,,,,,,,,,
2021-01-05,,,,,,292,294,294,294,309,317,356,358,294,,294,6,152,18,152,6,38,38,154
2021-01-06,18,,,,,,,,,,,,,,,,,,292,,294,,,294
2021-01-07,294,294,,,,294,,,294,294,,356,292,358,,,294,,294,358,294,294,,294
2021-01-08,38,,,,,,,,,,,,,,,,,,4,294,294,294,294,292
2021-01-09,292,292,,184,6,9,9,6,56,56,292,311,144,,,,294,294,294,294,294,294,294,19
2021-01-10,294,294,294,,,,,326,358,358,358,294,358,292,,36,1,257,1,1,1,1,9,9
2021-01-11,8,0,,,,,,,,,,,,,,,,,,,,,,
2021-01-12,,,,,,,,,292,293,358,292,294,356,,294,,294,294,294,294,294,294,294
2021-01-13,294,,,,,,,,,,,,,,,,,,,,,294,294,294
2021-01-14,294,294,,144,,144,144,144,144,144,160,406,54,294,128,136,128,138,138,130,130,128,19,18
2021-01-15,2,,,,,,,,,,,,,,,294,,294,294,294,294,294,,294
2021-01-16,294,294,,292,,292,294,292,358,358,358,358,358,358,152,128,128,152,144,18,128,147,147,150
2021-01-17,36,,,,,,292,,,294,294,294,294,294,292,294,294,294,292,6,6,292,294,294
2021-01-18,292,358,,,,294,294,294,294,358,292,292,292,,,,,,,,,,,
2021-01-19,,,,0,24,25,24,0,24,17,4,17,358,292,48,16,24,16,152,16,144,0,24,16
2021-01-20,16,24,,,,,,,,,,,,,,,,,,,,,,
2021-01-21,,,,,,,,,9,301,73,297,9,1,1,2,9,9,41,9,9,41,1,41
2021-01-22,41,,,,,,,,,,,,,,,,,,,,,38,4,4
2021-01-23,,4,294,,,294,294,294,292,293,292,301,358,293,,294,294,294,294,294,294,294,,
2021-01-24,4,,,,,,,,294,294,294,294,294,,6,36,36,6,6,4,6,37,36,176
2021-01-25,17,17,,294,294,358,326,294,292,292,356,292,293,,6,1,6,6,6,6,36,6,38,292
2021-01-26,48,37,1,,0,1,0,9,292,292,4,292,1,25,6,56,16,17,17,293,19,4,4,153
2021-01-27,70,70,,,,,,,,,,,,,,,,,,,,,,
2021-01-28,,,,,6,313,152,153,17,152,70,153,262,313,,17,16,16,6,17,6,24,24,6
2021-01-29,17,,,,,,,,,,,,,,,,,,,,,,33,9
2021-01-30,9,9,358,358,297,356,292,4,24,6,326,358,358,294,294,294,294,294,292,358,358,358,294,294
2021-01-31,358,,,,,,,,,,,,,,,358,294,358,358,294,294,358,294,292
2021-02-01,292,36,,292,292,294,294,294,358,37,294,294,301,356,1,1,1,,16,16,,0,0,294
2021-02-02,292,,,,,,,,,25,292,6,6,6,,6,,292,292,4,294,6,292,294
2021-02-03,1,,,,,,2,0,0,0,294,292,292,,,,,,,,,1,4,17
2021-02-04,17,0,0,,152,136,2,24,19,136,24,16,17,6,358,294,6,294,262,294,294,6,6,294
2021-02-05,36,6,,,,,,,,,,,,,,,,,,,,,,
2021-02-06,,,,292,292,292,294,358,358,358,358,358,358,429,,294,294,294,358,294,294,294,294,358
2021-02-07,358,,,,,,,,,,,,,,,,,,,294,294,294,294,294
2021-02-08,294,294,294,294,37,294,6,294,309,311,144,176,176,184,,294,294,358,,294,294,358,294,358
2021-02-09,358,,,,292,,,294,294,294,294,294,294,,292,294,294,,294,294,294,292,294,358
2021-02-10,358,294,,,294,38,38,294,6,292,294,265,292,,146,146,6,6,,154,130,128,154,6
2021-02-11,146,130,128,,,,292,,,294,358,294,292,358,,294,294,294,294,358,358,292,292,292
2021-02-12,358,292,,,,,,,,,,,,,,,,,,,,,,
2021-02-13,,,56,153,32,432,144,144,24,56,25,16,185,293,6,38,38,6,6,18,6,6,36,36
2021-02-14,36,,,,,,,,,,,,,,,,57,41,176,51,6,6,48,25
2021-02-15,304,56,,292,324,324,293,0,356,0,1,1,1,1,,1,0,0,0,0,1,1,1,1
2021-02-16,24,,,,,,,,,,,,,,6,292,292,4,1,4,36,294,1,33
2021-02-17,292,292,,,4,4,6,294,292,9,153,153,152,184,17,36,6,38,6,6,38,6,6,6
2021-02-18,1,,,,,17,24,9,9,38,294,294,25,6,,1,6,294,6,262,6,6,36,36
2021-02-19,36,0,,358,,,292,292,292,,,356,294,,,,,,,,,,,
2021-02-20,,,,,,,,292,294,292,293,356,356,356,294,358,358,292,358,292,326,9,9,294
2021-02-21,313,294,,,,,,,,,,,,,,,,,,,,,,
2021-02-22,,,,,,292,,292,358,292,294,358,294,358,,294,294,358,294,294,294,294,294,358
2021-02-23,292,,,,,,,,,,,,,,,,,,,294,294,294,294,358
2021-02-24,294,294,,,,356,,294,294,294,301,297,293,292,,294,294,294,292,358,358,358,294,2
2021-02-25,292,,,294,,294,294,,358,358,294,294,358,,6,146,147,160,358,358,358,358,294,160
2021-02-26,358,160,,,,,292,292,294,292,356,292,438,,19,38,22,19,19,154,19,130,22,38
2021-02-27,38,294,130,,,,,292,292,292,292,301,294,294,19,2,130,19,146,146,154,146,128,128
2021-02-28,128,146,,,,,,,,,,,,,,,,,,,,,,
2021-03-01,,,,,,,358,356,356,358,358,358,358,358,294,36,36,358,358,358,294,294,294,294
2021-03-02,6,,,,,,,,,,,,,,,,,,294,294,294,,,
2021-03-03,,,,,294,356,356,358,358,358,301,358,358,356,,,294,36,,294,294,292,6,6
2021-03-04,36,,,,,,,,,,,,,,49,358,294,358,294,294,292,294,294,294
2021-03-05,294,22,,,184,184,19,185,358,147,184,358,422,292,,,294,294,294,294,358,292,294,326
2021-03-06,294,,,,,,294,358,358,294,292,294,292,38,292,294,294,294,358,294,6,358,6,326
2021-03-07,262,294,,358,294,294,358,358,292,292,292,294,294,,,,,,,,,,,
2021-03-08,,,,,,294,294,176,176,313,313,184,57,317,,130,146,146,6,147,6,6,25,18
2021-03-09,147,146,,,,,,,,,,,,,,,,,,,,,,
2021-03-10,,,,,,292,292,292,358,292,292,356,292,358,358,358,294,294,1,358,297,294,358,358
2021-03-11,292,,,,,,,,,,,,,,,,,292,292,53,53,,292,36
2021-03-12,36,6,,16,16,16,,16,16,144,16,152,16,152,,4,0,0,16,1,1,24,24,24
2021-03-13,294,,,,294,38,294,358,292,40,24,294,293,,358,486,502,502,358,24,6,24,6,51
2021-03-14,292,294,,,358,294,294,292,358,292,294,292,312,6,294,6,294,6,6,6,6,294,38,38
2021-03-15,22,38,38,,294,292,292,294,292,358,292,358,292,293,,294,309,294,294,358,37,6,262,292
2021-03-16,292,38,18,,,,,,,,,,,,,,,,,,,,,
2021-03-17,,,292,358,294,358,292,292,358,358,294,358,294,292,294,358,294,294,294,358,294,294,294,358
2021-03-18,292,,,,,,,,,,,,,,,,,294,358,294,294,294,310,294
2021-03-19,294,38,,358,358,358,358,358,294,292,292,292,294,292,,294,358,358,358,294,294,358,358,358
2021-03-20,294,,,,,,,,,,,,,,,,294,294,358,294,358,294,294,294
2021-03-21,292,358,,358,,,294,294,9,358,293,294,292,17,146,138,152,16,16,16,17,19,17,154
2021-03-22,16,,,,144,294,294,6,144,294,294,294,294,51,294,294,6,294,292,440,154,294,150,294
